T_bainite,ts_bainite,tf_bainite,tm_bainite,tau_bainite,xsi_eq_bainite
592.3038634896344,6.679120559064893,124.66008296863536,338.53424020415065,12157.465200642993,18.20719503288571
593.3038634896344,7.8724709558087875,146.93294930683115,399.0474848073627,14257.669748874441,18.115794172685632
594.3038634896344,9.45187219244333,176.411124982581,479.13717619066756,17037.293964622797,18.030311869131797
595.3038634896344,11.607329470893559,216.64089487380954,588.438367079438,20830.732331150837,17.951189019940703
596.3038634896344,14.663143930372069,273.67506287341814,743.3961749983212,26208.729811069155,17.878882040003255
597.3038634896344,19.2109551073169,358.5560758196798,974.0122837678443,34212.52630234158,17.813863229426214
598.3038634896344,26.4270083224829,493.2375484108294,1339.933378028119,46912.22274030595,17.75662114774493
599.3038634896344,38.93630343575001,726.7128619508123,1974.271596395585,68927.61617691722,17.707660994396264
600.3038634896344,63.64564692478416,1187.89166269322,3227.2668642261474,112414.15267204838,17.66750499547111
601.3038634896344,124.05197222520343,2315.3241528225662,6290.434266743982,218724.62064863511,17.636692796845384
602.3038634896344,348.57468300874547,6505.848864437872,17675.842983888964,613867.2540742198,17.615781863731165
603.3038634896344,3597.0475193044117,67135.82098619749,182403.907443363,6330928.600188339,17.605347886767998
