t,T,ferrite,pearlite,bainite,martensite,austenite,Hv
57500.0,358.275,1.0,0.0,0.0,0.0,0.0,145.97130075392
57550.0,357.8535,1.0,0.0,0.0,0.0,0.0,145.97130075392
57600.0,357.432,1.0,0.0,0.0,0.0,0.0,145.97130075392
57650.0,357.0105,1.0,0.0,0.0,0.0,0.0,145.97130075392
57700.0,356.589,1.0,0.0,0.0,0.0,0.0,145.97130075392
57750.0,356.1675,1.0,0.0,0.0,0.0,0.0,145.97130075392
57800.0,355.746,1.0,0.0,0.0,0.0,0.0,145.97130075392
57850.0,355.3245,1.0,0.0,0.0,0.0,0.0,145.97130075392
57900.0,354.903,1.0,0.0,0.0,0.0,0.0,145.97130075392
57950.0,354.4815,1.0,0.0,0.0,0.0,0.0,145.97130075392
58000.0,354.06,1.0,0.0,0.0,0.0,0.0,145.97130075392
58050.0,353.6385,1.0,0.0,0.0,0.0,0.0,145.97130075392
58100.0,353.217,1.0,0.0,0.0,0.0,0.0,145.97130075392
58150.0,352.7955,1.0,0.0,0.0,0.0,0.0,145.97130075392
58200.0,352.374,1.0,0.0,0.0,0.0,0.0,145.97130075392
58250.0,351.9525,1.0,0.0,0.0,0.0,0.0,145.97130075392
58300.0,351.531,1.0,0.0,0.0,0.0,0.0,145.97130075392
58350.0,351.1095,1.0,0.0,0.0,0.0,0.0,145.97130075392
58400.0,350.688,1.0,0.0,0.0,0.0,0.0,145.97130075392
58450.0,350.2665,1.0,0.0,0.0,0.0,0.0,145.97130075392
58500.0,349.845,1.0,0.0,0.0,0.0,0.0,145.97130075392
58550.0,349.4235,1.0,0.0,0.0,0.0,0.0,145.97130075392
58600.0,349.002,1.0,0.0,0.0,0.0,0.0,145.97130075392
58650.0,348.5805,1.0,0.0,0.0,0.0,0.0,145.97130075392
58700.0,348.159,1.0,0.0,0.0,0.0,0.0,145.97130075392
58750.0,347.7375,1.0,0.0,0.0,0.0,0.0,145.97130075392
58800.0,347.316,1.0,0.0,0.0,0.0,0.0,145.97130075392
58850.0,346.8945,1.0,0.0,0.0,0.0,0.0,145.97130075392
58900.0,346.473,1.0,0.0,0.0,0.0,0.0,145.97130075392
58950.0,346.0515,1.0,0.0,0.0,0.0,0.0,145.97130075392
59000.0,345.63,1.0,0.0,0.0,0.0,0.0,145.97130075392
59050.0,345.2085,1.0,0.0,0.0,0.0,0.0,145.97130075392
59100.0,344.787,1.0,0.0,0.0,0.0,0.0,145.97130075392
59150.0,344.3655,1.0,0.0,0.0,0.0,0.0,145.97130075392
59200.0,343.944,1.0,0.0,0.0,0.0,0.0,145.97130075392
59250.0,343.5225,1.0,0.0,0.0,0.0,0.0,145.97130075392
59300.0,343.101,1.0,0.0,0.0,0.0,0.0,145.97130075392
59350.0,342.6795,1.0,0.0,0.0,0.0,0.0,145.97130075392
59400.0,342.258,1.0,0.0,0.0,0.0,0.0,145.97130075392
59450.0,341.8365,1.0,0.0,0.0,0.0,0.0,145.97130075392
59500.0,341.415,1.0,0.0,0.0,0.0,0.0,145.97130075392
59550.0,340.9935,1.0,0.0,0.0,0.0,0.0,145.97130075392
59600.0,340.572,1.0,0.0,0.0,0.0,0.0,145.97130075392
59650.0,340.1505,1.0,0.0,0.0,0.0,0.0,145.97130075392
59700.0,339.729,1.0,0.0,0.0,0.0,0.0,145.97130075392
59750.0,339.3075,1.0,0.0,0.0,0.0,0.0,145.97130075392
59800.0,338.886,1.0,0.0,0.0,0.0,0.0,145.97130075392
59850.0,338.4645,1.0,0.0,0.0,0.0,0.0,145.97130075392
59900.0,338.043,1.0,0.0,0.0,0.0,0.0,145.97130075392
59950.0,337.6215,1.0,0.0,0.0,0.0,0.0,145.97130075392
60000.0,337.2,1.0,0.0,0.0,0.0,0.0,145.97130075392
60050.0,336.7785,1.0,0.0,0.0,0.0,0.0,145.97130075392
60100.0,336.357,1.0,0.0,0.0,0.0,0.0,145.97130075392
60150.0,335.9355,1.0,0.0,0.0,0.0,0.0,145.97130075392
60200.0,335.514,1.0,0.0,0.0,0.0,0.0,145.97130075392
60250.0,335.0925,1.0,0.0,0.0,0.0,0.0,145.97130075392
60300.0,334.671,1.0,0.0,0.0,0.0,0.0,145.97130075392
60350.0,334.2495,1.0,0.0,0.0,0.0,0.0,145.97130075392
60400.0,333.828,1.0,0.0,0.0,0.0,0.0,145.97130075392
60450.0,333.4065,1.0,0.0,0.0,0.0,0.0,145.97130075392
60500.0,332.985,1.0,0.0,0.0,0.0,0.0,145.97130075392
60550.0,332.5635,1.0,0.0,0.0,0.0,0.0,145.97130075392
60600.0,332.142,1.0,0.0,0.0,0.0,0.0,145.97130075392
60650.0,331.7205,1.0,0.0,0.0,0.0,0.0,145.97130075392
60700.0,331.299,1.0,0.0,0.0,0.0,0.0,145.97130075392
60750.0,330.8775,1.0,0.0,0.0,0.0,0.0,145.97130075392
60800.0,330.456,1.0,0.0,0.0,0.0,0.0,145.97130075392
60850.0,330.0345,1.0,0.0,0.0,0.0,0.0,145.97130075392
60900.0,329.613,1.0,0.0,0.0,0.0,0.0,145.97130075392
60950.0,329.1915,1.0,0.0,0.0,0.0,0.0,145.97130075392
61000.0,328.77,1.0,0.0,0.0,0.0,0.0,145.97130075392
61050.0,328.3485,1.0,0.0,0.0,0.0,0.0,145.97130075392
61100.0,327.927,1.0,0.0,0.0,0.0,0.0,145.97130075392
61150.0,327.5055,1.0,0.0,0.0,0.0,0.0,145.97130075392
61200.0,327.084,1.0,0.0,0.0,0.0,0.0,145.97130075392
61250.0,326.6625,1.0,0.0,0.0,0.0,0.0,145.97130075392
61300.0,326.241,1.0,0.0,0.0,0.0,0.0,145.97130075392
61350.0,325.8195,1.0,0.0,0.0,0.0,0.0,145.97130075392
61400.0,325.398,1.0,0.0,0.0,0.0,0.0,145.97130075392
61450.0,324.9765,1.0,0.0,0.0,0.0,0.0,145.97130075392
61500.0,324.555,1.0,0.0,0.0,0.0,0.0,145.97130075392
61550.0,324.1335,1.0,0.0,0.0,0.0,0.0,145.97130075392
61600.0,323.712,1.0,0.0,0.0,0.0,0.0,145.97130075392
61650.0,323.2905,1.0,0.0,0.0,0.0,0.0,145.97130075392
61700.0,322.869,1.0,0.0,0.0,0.0,0.0,145.97130075392
61750.0,322.4475,1.0,0.0,0.0,0.0,0.0,145.97130075392
61800.0,322.026,1.0,0.0,0.0,0.0,0.0,145.97130075392
61850.0,321.6045,1.0,0.0,0.0,0.0,0.0,145.97130075392
61900.0,321.183,1.0,0.0,0.0,0.0,0.0,145.97130075392
61950.0,320.7615,1.0,0.0,0.0,0.0,0.0,145.97130075392
62000.0,320.34,1.0,0.0,0.0,0.0,0.0,145.97130075392
62050.0,319.9185,1.0,0.0,0.0,0.0,0.0,145.97130075392
62100.0,319.497,1.0,0.0,0.0,0.0,0.0,145.97130075392
62150.0,319.0755,1.0,0.0,0.0,0.0,0.0,145.97130075392
62200.0,318.654,1.0,0.0,0.0,0.0,0.0,145.97130075392
62250.0,318.2325,1.0,0.0,0.0,0.0,0.0,145.97130075392
62300.0,317.811,1.0,0.0,0.0,0.0,0.0,145.97130075392
62350.0,317.3895,1.0,0.0,0.0,0.0,0.0,145.97130075392
62400.0,316.968,1.0,0.0,0.0,0.0,0.0,145.97130075392
62450.0,316.5465,1.0,0.0,0.0,0.0,0.0,145.97130075392
62500.0,316.125,1.0,0.0,0.0,0.0,0.0,145.97130075392
62550.0,315.7035,1.0,0.0,0.0,0.0,0.0,145.97130075392
62600.0,315.282,1.0,0.0,0.0,0.0,0.0,145.97130075392
62650.0,314.8605,1.0,0.0,0.0,0.0,0.0,145.97130075392
62700.0,314.439,1.0,0.0,0.0,0.0,0.0,145.97130075392
62750.0,314.0175,1.0,0.0,0.0,0.0,0.0,145.97130075392
62800.0,313.596,1.0,0.0,0.0,0.0,0.0,145.97130075392
62850.0,313.1745,1.0,0.0,0.0,0.0,0.0,145.97130075392
62900.0,312.753,1.0,0.0,0.0,0.0,0.0,145.97130075392
62950.0,312.3315,1.0,0.0,0.0,0.0,0.0,145.97130075392
63000.0,311.91,1.0,0.0,0.0,0.0,0.0,145.97130075392
63050.0,311.4885,1.0,0.0,0.0,0.0,0.0,145.97130075392
63100.0,311.067,1.0,0.0,0.0,0.0,0.0,145.97130075392
63150.0,310.6455,1.0,0.0,0.0,0.0,0.0,145.97130075392
63200.0,310.224,1.0,0.0,0.0,0.0,0.0,145.97130075392
63250.0,309.8025,1.0,0.0,0.0,0.0,0.0,145.97130075392
63300.0,309.381,1.0,0.0,0.0,0.0,0.0,145.97130075392
63350.0,308.9595,1.0,0.0,0.0,0.0,0.0,145.97130075392
63400.0,308.538,1.0,0.0,0.0,0.0,0.0,145.97130075392
63450.0,308.1165,1.0,0.0,0.0,0.0,0.0,145.97130075392
63500.0,307.695,1.0,0.0,0.0,0.0,0.0,145.97130075392
63550.0,307.2735,1.0,0.0,0.0,0.0,0.0,145.97130075392
63600.0,306.852,1.0,0.0,0.0,0.0,0.0,145.97130075392
63650.0,306.4305,1.0,0.0,0.0,0.0,0.0,145.97130075392
63700.0,306.009,1.0,0.0,0.0,0.0,0.0,145.97130075392
63750.0,305.5875,1.0,0.0,0.0,0.0,0.0,145.97130075392
63800.0,305.166,1.0,0.0,0.0,0.0,0.0,145.97130075392
63850.0,304.7445,1.0,0.0,0.0,0.0,0.0,145.97130075392
63900.0,304.323,1.0,0.0,0.0,0.0,0.0,145.97130075392
63950.0,303.9015,1.0,0.0,0.0,0.0,0.0,145.97130075392
64000.0,303.48,1.0,0.0,0.0,0.0,0.0,145.97130075392
64050.0,303.0585,1.0,0.0,0.0,0.0,0.0,145.97130075392
64100.0,302.637,1.0,0.0,0.0,0.0,0.0,145.97130075392
64150.0,302.2155,1.0,0.0,0.0,0.0,0.0,145.97130075392
64200.0,301.794,1.0,0.0,0.0,0.0,0.0,145.97130075392
64250.0,301.3725,1.0,0.0,0.0,0.0,0.0,145.97130075392
64300.0,300.951,1.0,0.0,0.0,0.0,0.0,145.97130075392
64350.0,300.5295,1.0,0.0,0.0,0.0,0.0,145.97130075392
64400.0,300.108,1.0,0.0,0.0,0.0,0.0,145.97130075392
64450.0,299.6865,1.0,0.0,0.0,0.0,0.0,145.97130075392
64500.0,299.265,1.0,0.0,0.0,0.0,0.0,145.97130075392
64550.0,298.8435,1.0,0.0,0.0,0.0,0.0,145.97130075392
64600.0,298.422,1.0,0.0,0.0,0.0,0.0,145.97130075392
64650.0,298.0005,1.0,0.0,0.0,0.0,0.0,145.97130075392
64700.0,297.579,1.0,0.0,0.0,0.0,0.0,145.97130075392
64750.0,297.1575,1.0,0.0,0.0,0.0,0.0,145.97130075392
64800.0,296.736,1.0,0.0,0.0,0.0,0.0,145.97130075392
64850.0,296.3145,1.0,0.0,0.0,0.0,0.0,145.97130075392
64900.0,295.893,1.0,0.0,0.0,0.0,0.0,145.97130075392
64950.0,295.4715,1.0,0.0,0.0,0.0,0.0,145.97130075392
65000.0,295.05,1.0,0.0,0.0,0.0,0.0,145.97130075392
65050.0,294.6285,1.0,0.0,0.0,0.0,0.0,145.97130075392
65100.0,294.207,1.0,0.0,0.0,0.0,0.0,145.97130075392
65150.0,293.7855,1.0,0.0,0.0,0.0,0.0,145.97130075392
65200.0,293.364,1.0,0.0,0.0,0.0,0.0,145.97130075392
65250.0,292.9425,1.0,0.0,0.0,0.0,0.0,145.97130075392
65300.0,292.521,1.0,0.0,0.0,0.0,0.0,145.97130075392
65350.0,292.0995,1.0,0.0,0.0,0.0,0.0,145.97130075392
65400.0,291.678,1.0,0.0,0.0,0.0,0.0,145.97130075392
65450.0,291.2565,1.0,0.0,0.0,0.0,0.0,145.97130075392
65500.0,290.835,1.0,0.0,0.0,0.0,0.0,145.97130075392
65550.0,290.4135,1.0,0.0,0.0,0.0,0.0,145.97130075392
65600.0,289.992,1.0,0.0,0.0,0.0,0.0,145.97130075392
65650.0,289.5705,1.0,0.0,0.0,0.0,0.0,145.97130075392
65700.0,289.149,1.0,0.0,0.0,0.0,0.0,145.97130075392
65750.0,288.7275,1.0,0.0,0.0,0.0,0.0,145.97130075392
65800.0,288.306,1.0,0.0,0.0,0.0,0.0,145.97130075392
65850.0,287.8845,1.0,0.0,0.0,0.0,0.0,145.97130075392
65900.0,287.463,1.0,0.0,0.0,0.0,0.0,145.97130075392
65950.0,287.0415,1.0,0.0,0.0,0.0,0.0,145.97130075392
66000.0,286.62,1.0,0.0,0.0,0.0,0.0,145.97130075392
66050.0,286.1985,1.0,0.0,0.0,0.0,0.0,145.97130075392
66100.0,285.777,1.0,0.0,0.0,0.0,0.0,145.97130075392
66150.0,285.3555,1.0,0.0,0.0,0.0,0.0,145.97130075392
66200.0,284.934,1.0,0.0,0.0,0.0,0.0,145.97130075392
66250.0,284.5125,1.0,0.0,0.0,0.0,0.0,145.97130075392
66300.0,284.091,1.0,0.0,0.0,0.0,0.0,145.97130075392
66350.0,283.6695,1.0,0.0,0.0,0.0,0.0,145.97130075392
66400.0,283.248,1.0,0.0,0.0,0.0,0.0,145.97130075392
66450.0,282.8265,1.0,0.0,0.0,0.0,0.0,145.97130075392
66500.0,282.405,1.0,0.0,0.0,0.0,0.0,145.97130075392
66550.0,281.9835,1.0,0.0,0.0,0.0,0.0,145.97130075392
66600.0,281.562,1.0,0.0,0.0,0.0,0.0,145.97130075392
66650.0,281.1405,1.0,0.0,0.0,0.0,0.0,145.97130075392
66700.0,280.719,1.0,0.0,0.0,0.0,0.0,145.97130075392
66750.0,280.2975,1.0,0.0,0.0,0.0,0.0,145.97130075392
66800.0,279.876,1.0,0.0,0.0,0.0,0.0,145.97130075392
66850.0,279.4545,1.0,0.0,0.0,0.0,0.0,145.97130075392
66900.0,279.033,1.0,0.0,0.0,0.0,0.0,145.97130075392
66950.0,278.6115,1.0,0.0,0.0,0.0,0.0,145.97130075392
67000.0,278.19,1.0,0.0,0.0,0.0,0.0,145.97130075392
67050.0,277.7685,1.0,0.0,0.0,0.0,0.0,145.97130075392
67100.0,277.347,1.0,0.0,0.0,0.0,0.0,145.97130075392
67150.0,276.9255,1.0,0.0,0.0,0.0,0.0,145.97130075392
67200.0,276.504,1.0,0.0,0.0,0.0,0.0,145.97130075392
67250.0,276.0825,1.0,0.0,0.0,0.0,0.0,145.97130075392
67300.0,275.661,1.0,0.0,0.0,0.0,0.0,145.97130075392
67350.0,275.2395,1.0,0.0,0.0,0.0,0.0,145.97130075392
67400.0,274.818,1.0,0.0,0.0,0.0,0.0,145.97130075392
67450.0,274.3965,1.0,0.0,0.0,0.0,0.0,145.97130075392
67500.0,273.975,1.0,0.0,0.0,0.0,0.0,145.97130075392
67550.0,273.5535,1.0,0.0,0.0,0.0,0.0,145.97130075392
67600.0,273.132,1.0,0.0,0.0,0.0,0.0,145.97130075392
67650.0,272.7105,1.0,0.0,0.0,0.0,0.0,145.97130075392
67700.0,272.289,1.0,0.0,0.0,0.0,0.0,145.97130075392
67750.0,271.8675,1.0,0.0,0.0,0.0,0.0,145.97130075392
67800.0,271.446,1.0,0.0,0.0,0.0,0.0,145.97130075392
67850.0,271.0245,1.0,0.0,0.0,0.0,0.0,145.97130075392
67900.0,270.603,1.0,0.0,0.0,0.0,0.0,145.97130075392
67950.0,270.1815,1.0,0.0,0.0,0.0,0.0,145.97130075392
68000.0,269.76,1.0,0.0,0.0,0.0,0.0,145.97130075392
68050.0,269.3385,1.0,0.0,0.0,0.0,0.0,145.97130075392
68100.0,268.917,1.0,0.0,0.0,0.0,0.0,145.97130075392
68150.0,268.4955,1.0,0.0,0.0,0.0,0.0,145.97130075392
68200.0,268.074,1.0,0.0,0.0,0.0,0.0,145.97130075392
68250.0,267.6525,1.0,0.0,0.0,0.0,0.0,145.97130075392
68300.0,267.231,1.0,0.0,0.0,0.0,0.0,145.97130075392
68350.0,266.8095,1.0,0.0,0.0,0.0,0.0,145.97130075392
68400.0,266.388,1.0,0.0,0.0,0.0,0.0,145.97130075392
68450.0,265.9665,1.0,0.0,0.0,0.0,0.0,145.97130075392
68500.0,265.545,1.0,0.0,0.0,0.0,0.0,145.97130075392
68550.0,265.1235,1.0,0.0,0.0,0.0,0.0,145.97130075392
68600.0,264.702,1.0,0.0,0.0,0.0,0.0,145.97130075392
68650.0,264.2805,1.0,0.0,0.0,0.0,0.0,145.97130075392
68700.0,263.859,1.0,0.0,0.0,0.0,0.0,145.97130075392
68750.0,263.4375,1.0,0.0,0.0,0.0,0.0,145.97130075392
68800.0,263.016,1.0,0.0,0.0,0.0,0.0,145.97130075392
68850.0,262.5945,1.0,0.0,0.0,0.0,0.0,145.97130075392
68900.0,262.173,1.0,0.0,0.0,0.0,0.0,145.97130075392
68950.0,261.7515,1.0,0.0,0.0,0.0,0.0,145.97130075392
69000.0,261.33,1.0,0.0,0.0,0.0,0.0,145.97130075392
69050.0,260.9085,1.0,0.0,0.0,0.0,0.0,145.97130075392
69100.0,260.487,1.0,0.0,0.0,0.0,0.0,145.97130075392
69150.0,260.0655,1.0,0.0,0.0,0.0,0.0,145.97130075392
69200.0,259.644,1.0,0.0,0.0,0.0,0.0,145.97130075392
69250.0,259.2225,1.0,0.0,0.0,0.0,0.0,145.97130075392
69300.0,258.801,1.0,0.0,0.0,0.0,0.0,145.97130075392
69350.0,258.3795,1.0,0.0,0.0,0.0,0.0,145.97130075392
69400.0,257.958,1.0,0.0,0.0,0.0,0.0,145.97130075392
69450.0,257.5365,1.0,0.0,0.0,0.0,0.0,145.97130075392
69500.0,257.115,1.0,0.0,0.0,0.0,0.0,145.97130075392
69550.0,256.6935,1.0,0.0,0.0,0.0,0.0,145.97130075392
69600.0,256.272,1.0,0.0,0.0,0.0,0.0,145.97130075392
69650.0,255.8505,1.0,0.0,0.0,0.0,0.0,145.97130075392
69700.0,255.429,1.0,0.0,0.0,0.0,0.0,145.97130075392
69750.0,255.0075,1.0,0.0,0.0,0.0,0.0,145.97130075392
69800.0,254.586,1.0,0.0,0.0,0.0,0.0,145.97130075392
69850.0,254.1645,1.0,0.0,0.0,0.0,0.0,145.97130075392
69900.0,253.743,1.0,0.0,0.0,0.0,0.0,145.97130075392
69950.0,253.3215,1.0,0.0,0.0,0.0,0.0,145.97130075392
70000.0,252.9,1.0,0.0,0.0,0.0,0.0,145.97130075392
70050.0,252.4785,1.0,0.0,0.0,0.0,0.0,145.97130075392
70100.0,252.057,1.0,0.0,0.0,0.0,0.0,145.97130075392
70150.0,251.6355,1.0,0.0,0.0,0.0,0.0,145.97130075392
70200.0,251.214,1.0,0.0,0.0,0.0,0.0,145.97130075392
70250.0,250.7925,1.0,0.0,0.0,0.0,0.0,145.97130075392
70300.0,250.371,1.0,0.0,0.0,0.0,0.0,145.97130075392
70350.0,249.9495,1.0,0.0,0.0,0.0,0.0,145.97130075392
70400.0,249.528,1.0,0.0,0.0,0.0,0.0,145.97130075392
70450.0,249.1065,1.0,0.0,0.0,0.0,0.0,145.97130075392
70500.0,248.685,1.0,0.0,0.0,0.0,0.0,145.97130075392
70550.0,248.2635,1.0,0.0,0.0,0.0,0.0,145.97130075392
70600.0,247.842,1.0,0.0,0.0,0.0,0.0,145.97130075392
70650.0,247.4205,1.0,0.0,0.0,0.0,0.0,145.97130075392
70700.0,246.999,1.0,0.0,0.0,0.0,0.0,145.97130075392
70750.0,246.5775,1.0,0.0,0.0,0.0,0.0,145.97130075392
70800.0,246.156,1.0,0.0,0.0,0.0,0.0,145.97130075392
70850.0,245.7345,1.0,0.0,0.0,0.0,0.0,145.97130075392
70900.0,245.313,1.0,0.0,0.0,0.0,0.0,145.97130075392
70950.0,244.8915,1.0,0.0,0.0,0.0,0.0,145.97130075392
71000.0,244.47,1.0,0.0,0.0,0.0,0.0,145.97130075392
71050.0,244.0485,1.0,0.0,0.0,0.0,0.0,145.97130075392
71100.0,243.627,1.0,0.0,0.0,0.0,0.0,145.97130075392
71150.0,243.2055,1.0,0.0,0.0,0.0,0.0,145.97130075392
71200.0,242.784,1.0,0.0,0.0,0.0,0.0,145.97130075392
71250.0,242.3625,1.0,0.0,0.0,0.0,0.0,145.97130075392
71300.0,241.941,1.0,0.0,0.0,0.0,0.0,145.97130075392
71350.0,241.5195,1.0,0.0,0.0,0.0,0.0,145.97130075392
71400.0,241.098,1.0,0.0,0.0,0.0,0.0,145.97130075392
71450.0,240.6765,1.0,0.0,0.0,0.0,0.0,145.97130075392
71500.0,240.255,1.0,0.0,0.0,0.0,0.0,145.97130075392
71550.0,239.8335,1.0,0.0,0.0,0.0,0.0,145.97130075392
71600.0,239.412,1.0,0.0,0.0,0.0,0.0,145.97130075392
71650.0,238.9905,1.0,0.0,0.0,0.0,0.0,145.97130075392
71700.0,238.569,1.0,0.0,0.0,0.0,0.0,145.97130075392
71750.0,238.1475,1.0,0.0,0.0,0.0,0.0,145.97130075392
71800.0,237.726,1.0,0.0,0.0,0.0,0.0,145.97130075392
71850.0,237.3045,1.0,0.0,0.0,0.0,0.0,145.97130075392
71900.0,236.883,1.0,0.0,0.0,0.0,0.0,145.97130075392
71950.0,236.4615,1.0,0.0,0.0,0.0,0.0,145.97130075392
72000.0,236.04,1.0,0.0,0.0,0.0,0.0,145.97130075392
72050.0,235.6185,1.0,0.0,0.0,0.0,0.0,145.97130075392
72100.0,235.197,1.0,0.0,0.0,0.0,0.0,145.97130075392
72150.0,234.7755,1.0,0.0,0.0,0.0,0.0,145.97130075392
72200.0,234.354,1.0,0.0,0.0,0.0,0.0,145.97130075392
72250.0,233.9325,1.0,0.0,0.0,0.0,0.0,145.97130075392
72300.0,233.511,1.0,0.0,0.0,0.0,0.0,145.97130075392
72350.0,233.0895,1.0,0.0,0.0,0.0,0.0,145.97130075392
72400.0,232.668,1.0,0.0,0.0,0.0,0.0,145.97130075392
72450.0,232.2465,1.0,0.0,0.0,0.0,0.0,145.97130075392
72500.0,231.825,1.0,0.0,0.0,0.0,0.0,145.97130075392
72550.0,231.4035,1.0,0.0,0.0,0.0,0.0,145.97130075392
72600.0,230.982,1.0,0.0,0.0,0.0,0.0,145.97130075392
72650.0,230.5605,1.0,0.0,0.0,0.0,0.0,145.97130075392
72700.0,230.139,1.0,0.0,0.0,0.0,0.0,145.97130075392
72750.0,229.7175,1.0,0.0,0.0,0.0,0.0,145.97130075392
72800.0,229.296,1.0,0.0,0.0,0.0,0.0,145.97130075392
72850.0,228.8745,1.0,0.0,0.0,0.0,0.0,145.97130075392
72900.0,228.453,1.0,0.0,0.0,0.0,0.0,145.97130075392
72950.0,228.0315,1.0,0.0,0.0,0.0,0.0,145.97130075392
73000.0,227.61,1.0,0.0,0.0,0.0,0.0,145.97130075392
73050.0,227.1885,1.0,0.0,0.0,0.0,0.0,145.97130075392
73100.0,226.767,1.0,0.0,0.0,0.0,0.0,145.97130075392
73150.0,226.3455,1.0,0.0,0.0,0.0,0.0,145.97130075392
73200.0,225.924,1.0,0.0,0.0,0.0,0.0,145.97130075392
73250.0,225.5025,1.0,0.0,0.0,0.0,0.0,145.97130075392
73300.0,225.081,1.0,0.0,0.0,0.0,0.0,145.97130075392
73350.0,224.6595,1.0,0.0,0.0,0.0,0.0,145.97130075392
73400.0,224.238,1.0,0.0,0.0,0.0,0.0,145.97130075392
73450.0,223.8165,1.0,0.0,0.0,0.0,0.0,145.97130075392
73500.0,223.395,1.0,0.0,0.0,0.0,0.0,145.97130075392
73550.0,222.9735,1.0,0.0,0.0,0.0,0.0,145.97130075392
73600.0,222.552,1.0,0.0,0.0,0.0,0.0,145.97130075392
73650.0,222.1305,1.0,0.0,0.0,0.0,0.0,145.97130075392
73700.0,221.709,1.0,0.0,0.0,0.0,0.0,145.97130075392
73750.0,221.2875,1.0,0.0,0.0,0.0,0.0,145.97130075392
73800.0,220.866,1.0,0.0,0.0,0.0,0.0,145.97130075392
73850.0,220.4445,1.0,0.0,0.0,0.0,0.0,145.97130075392
73900.0,220.023,1.0,0.0,0.0,0.0,0.0,145.97130075392
73950.0,219.6015,1.0,0.0,0.0,0.0,0.0,145.97130075392
74000.0,219.18,1.0,0.0,0.0,0.0,0.0,145.97130075392
74050.0,218.7585,1.0,0.0,0.0,0.0,0.0,145.97130075392
74100.0,218.337,1.0,0.0,0.0,0.0,0.0,145.97130075392
74150.0,217.9155,1.0,0.0,0.0,0.0,0.0,145.97130075392
74200.0,217.494,1.0,0.0,0.0,0.0,0.0,145.97130075392
74250.0,217.0725,1.0,0.0,0.0,0.0,0.0,145.97130075392
74300.0,216.651,1.0,0.0,0.0,0.0,0.0,145.97130075392
74350.0,216.2295,1.0,0.0,0.0,0.0,0.0,145.97130075392
74400.0,215.808,1.0,0.0,0.0,0.0,0.0,145.97130075392
74450.0,215.3865,1.0,0.0,0.0,0.0,0.0,145.97130075392
74500.0,214.965,1.0,0.0,0.0,0.0,0.0,145.97130075392
74550.0,214.5435,1.0,0.0,0.0,0.0,0.0,145.97130075392
74600.0,214.122,1.0,0.0,0.0,0.0,0.0,145.97130075392
74650.0,213.7005,1.0,0.0,0.0,0.0,0.0,145.97130075392
74700.0,213.279,1.0,0.0,0.0,0.0,0.0,145.97130075392
74750.0,212.8575,1.0,0.0,0.0,0.0,0.0,145.97130075392
74800.0,212.436,1.0,0.0,0.0,0.0,0.0,145.97130075392
74850.0,212.0145,1.0,0.0,0.0,0.0,0.0,145.97130075392
74900.0,211.593,1.0,0.0,0.0,0.0,0.0,145.97130075392
74950.0,211.1715,1.0,0.0,0.0,0.0,0.0,145.97130075392
75000.0,210.75,1.0,0.0,0.0,0.0,0.0,145.97130075392
75050.0,210.3285,1.0,0.0,0.0,0.0,0.0,145.97130075392
75100.0,209.907,1.0,0.0,0.0,0.0,0.0,145.97130075392
75150.0,209.4855,1.0,0.0,0.0,0.0,0.0,145.97130075392
75200.0,209.064,1.0,0.0,0.0,0.0,0.0,145.97130075392
75250.0,208.6425,1.0,0.0,0.0,0.0,0.0,145.97130075392
75300.0,208.221,1.0,0.0,0.0,0.0,0.0,145.97130075392
75350.0,207.7995,1.0,0.0,0.0,0.0,0.0,145.97130075392
75400.0,207.378,1.0,0.0,0.0,0.0,0.0,145.97130075392
75450.0,206.9565,1.0,0.0,0.0,0.0,0.0,145.97130075392
75500.0,206.535,1.0,0.0,0.0,0.0,0.0,145.97130075392
75550.0,206.1135,1.0,0.0,0.0,0.0,0.0,145.97130075392
75600.0,205.692,1.0,0.0,0.0,0.0,0.0,145.97130075392
75650.0,205.2705,1.0,0.0,0.0,0.0,0.0,145.97130075392
75700.0,204.849,1.0,0.0,0.0,0.0,0.0,145.97130075392
75750.0,204.4275,1.0,0.0,0.0,0.0,0.0,145.97130075392
75800.0,204.006,1.0,0.0,0.0,0.0,0.0,145.97130075392
75850.0,203.5845,1.0,0.0,0.0,0.0,0.0,145.97130075392
75900.0,203.163,1.0,0.0,0.0,0.0,0.0,145.97130075392
75950.0,202.7415,1.0,0.0,0.0,0.0,0.0,145.97130075392
76000.0,202.32,1.0,0.0,0.0,0.0,0.0,145.97130075392
76050.0,201.8985,1.0,0.0,0.0,0.0,0.0,145.97130075392
76100.0,201.477,1.0,0.0,0.0,0.0,0.0,145.97130075392
76150.0,201.0555,1.0,0.0,0.0,0.0,0.0,145.97130075392
76200.0,200.634,1.0,0.0,0.0,0.0,0.0,145.97130075392
76250.0,200.2125,1.0,0.0,0.0,0.0,0.0,145.97130075392
76300.0,199.791,1.0,0.0,0.0,0.0,0.0,145.97130075392
76350.0,199.3695,1.0,0.0,0.0,0.0,0.0,145.97130075392
76400.0,198.948,1.0,0.0,0.0,0.0,0.0,145.97130075392
76450.0,198.5265,1.0,0.0,0.0,0.0,0.0,145.97130075392
76500.0,198.105,1.0,0.0,0.0,0.0,0.0,145.97130075392
76550.0,197.6835,1.0,0.0,0.0,0.0,0.0,145.97130075392
