T_bainite,ts_bainite,tf_bainite
509.3038634896344,0.23938952813441752,4.46800116499724
510.3038634896344,0.2390819887067093,4.462261204139339
511.3038634896344,0.2388432884050311,4.4578060667977235
512.3038634896344,0.2386743584320779,4.454653133075685
513.3038634896344,0.23857622673970838,4.4528215888170575
514.3038634896344,0.23855002287810453,4.45233251611164
515.3038634896344,0.23859698326257878,4.4532089915956545
516.3038634896344,0.2387184568940084,4.455476193218773
517.3038634896344,0.2389159115726314,4.459161516219311
518.3038634896344,0.23919094064912344,4.464294699127314
519.3038634896344,0.23954527036152556,4.470907960702052
520.3038634896344,0.23998076781182406,4.479036148808068
521.3038634896344,0.24049944964182834,4.488716902343038
522.3038634896344,0.24110349147454035,4.499990827452865
523.3038634896344,0.24179523819455864,4.5129016894066485
524.3038634896344,0.2425772151493563,4.527496621658969
525.3038634896344,0.24345214036256788,4.543826353800468
526.3038634896344,0.24442293786093033,4.561945460293816
527.3038634896344,0.24549275222841693,4.581912632114201
528.3038634896344,0.2466649645144889,4.603790973663264
529.3038634896344,0.24794320963865066,4.627648327610258
530.3038634896344,0.24933139545072674,4.653557630635852
531.3038634896344,0.25083372362594364,4.681597303420988
532.3038634896344,0.2524547125962317,4.711851678640058
533.3038634896344,0.2541992227447113,4.744411471194475
534.3038634896344,0.25607248411943934,4.779374295466093
535.3038634896344,0.2580801269559347,4.816845234994086
536.3038634896344,0.2602282153362611,4.856937470692994
537.3038634896344,0.26252328435652356,4.89977297455231
538.3038634896344,0.26497238122533695,4.945483276704311
539.3038634896344,0.2675831107743871,4.994210314839828
540.3038634896344,0.27036368592994087,5.046107376215882
541.3038634896344,0.2733229837726815,5.101340143964665
542.3038634896344,0.27647060790449235,5.1600878611163
543.3038634896344,0.2798169579470809,5.222544627731334
544.3038634896344,0.2833733071214261,5.28892084885488
545.3038634896344,0.2871518890022063,5.3594448537139545
546.3038634896344,0.29116599471184856,5.4343647097614305
547.3038634896344,0.29543008201926785,5.513950258910855
548.3038634896344,0.2999598980449794,5.598495407722619
549.3038634896344,0.30477261755414053,5.688320708525513
550.3038634896344,0.30988699915120116,5.783776274656527
551.3038634896344,0.315323562085253,5.885245080381752
552.3038634896344,0.32110478684716404,5.99314670487063
553.3038634896344,0.32725534330521283,6.107941590152801
554.3038634896344,0.3338023508056458,6.2301358956729445
555.3038634896344,0.34077567548473964,6.3602870473666
556.3038634896344,0.3482082710317326,6.499010097709349
557.3038634896344,0.3561365703486936,6.646985035713898
558.3038634896344,0.3646009370257507,6.804965213329769
559.3038634896344,0.37364618735402655,6.973787088369081
560.3038634896344,0.3833221958183465,7.154381525510999
561.3038634896344,0.3936845997554302,7.347786948145297
562.3038634896344,0.4047956222703751,7.555164697405945
563.3038634896344,0.4167250367559439,7.777817034100172
564.3038634896344,0.4295513016922149,8.017208318775097
565.3038634896344,0.4433629011293095,8.27499003068341
566.3038634896344,0.45825993478445065,8.553030445587442
567.3038634896344,0.4743560125640616,8.853449995396682
568.3038634896344,0.4917805222862155,9.178663593271251
569.3038634896344,0.5106813574205485,9.531431544558588
570.3038634896344,0.5312282151328196,9.914921101979461
571.3038634896344,0.5536166056747882,10.332781297467047
572.3038634896344,0.5780727547668181,10.789234440952843
573.3038634896344,0.604859634673647,11.289188685246895
574.3038634896344,0.6342844322461045,11.838377410660682
575.3038634896344,0.6667078605306069,12.44353301824857
576.3038634896344,0.7025558550745605,13.11260523136252
577.3038634896344,0.7423343820173816,13.85503747602864
578.3038634896344,0.786648344977243,14.682119761846636
579.3038634896344,0.8362259453616938,15.60744334639004
580.3038634896344,0.8919503773193794,16.647492294420665
581.3038634896344,0.9549015032443876,17.822421315596955
582.3038634896344,1.026411282727142,19.157090298520217
583.3038634896344,1.1081384155371146,20.682457458280876
584.3038634896344,1.2021702309073148,22.437481012966
585.3038634896344,1.3111638491080317,24.471753843917178
586.3038634896344,1.43854497353113,26.849213780266144
587.3038634896344,1.58879294366666,29.65346386938064
588.3038634896344,1.767857769392562,32.99555596584077
589.3038634896344,1.9837841106773886,37.02563677987072
590.3038634896344,2.247668806578298,41.95081933860059
591.3038634896344,2.5751730374596273,48.06340620287506
592.3038634896344,2.9889901760567676,55.7869498004449
593.3038634896344,3.5230294378005818,65.75433668750136
594.3038634896344,4.229831289721861,78.94618982500897
595.3038634896344,5.194425441485426,96.94951615016541
596.3038634896344,6.5619407181541645,122.47302127974918
597.3038634896344,8.597143228760201,160.4583385960822
598.3038634896344,11.82641749912219,220.72998587537091
599.3038634896344,17.424483872127603,325.21311540589784
600.3038634896344,28.482224826555818,531.5964098283732
601.3038634896344,55.51481261980879,1036.1365820506328
602.3038634896344,155.99154019179898,2911.448920670088
603.3038634896344,1609.723855548359,30044.121469989535
